11:38:01.887187 ARP, Request who-has 10.12.19.23 (ff:ff:ff:ff:ff:ff) tell 10.12.100.44, length 46
11:38:03.139406 IP 10.12.100.44.47033 > 10.12.19.23.587: Flags [S], seq 2779348596, win 29200, options [mss 1460,sackOK,TS val 6599486 ecr 0,nop,wscale 7], length 0
11:38:03.139408 IP 10.12.100.44.45744 > 10.12.19.23.139: Flags [S], seq 1284081679, win 29200, options [mss 1460,sackOK,TS val 6599486 ecr 0,nop,wscale 7], length 0
11:38:03.139470 IP 10.12.100.44.49702 > 10.12.19.23.199: Flags [S], seq 3876499914, win 29200, options [mss 1460,sackOK,TS val 6599486 ecr 0,nop,wscale 7], length 0
11:38:03.139474 IP 10.12.100.44.47970 > 10.12.19.23.1723: Flags [S], seq 2145459430, win 29200, options [mss 1460,sackOK,TS val 6599486 ecr 0,nop,wscale 7], length 0
11:38:03.139475 IP 10.12.100.44.50449 > 10.12.19.23.25: Flags [S], seq 3215779162, win 29200, options [mss 1460,sackOK,TS val 6599486 ecr 0,nop,wscale 7], length 0
11:38:03.139542 IP 10.12.100.44.37107 > 10.12.19.23.8888: Flags [S], seq 3888037904, win 29200, options [mss 1460,sackOK,TS val 6599486 ecr 0,nop,wscale 7], length 0
11:38:03.189282 IP 10.12.100.44.52495 > 10.12.19.23.53: Flags [S], seq 193007412, win 29200, options [mss 1460,sackOK,TS val 6599498 ecr 0,nop,wscale 7], length 0
11:38:03.189301 IP 10.12.100.44.51891 > 10.12.19.23.1025: Flags [S], seq 129882254, win 29200, options [mss 1460,sackOK,TS val 6599498 ecr 0,nop,wscale 7], length 0
11:38:03.189304 IP 10.12.100.44.42631 > 10.12.19.23.445: Flags [S], seq 3635425186, win 29200, options [mss 1460,sackOK,TS val 6599498 ecr 0,nop,wscale 7], length 0
11:38:03.189434 IP 10.12.100.44.57691 > 10.12.19.23.22: Flags [S], seq 3491388996, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
11:38:03.189444 IP 10.12.100.44.33290 > 10.12.19.23.1720: Flags [S], seq 1262468609, win 29200, options [mss 1460,sackOK,TS val 6599499 ecr 0,nop,wscale 7], length 0
