16:18:56.442910 IP 10.12.10.1.5353 > 224.0.0.251.5353: 0 [10q] PTR (QM)? _privet._tcp.local. PTR (QM)? _uscan._tcp.local. PTR (QM)? _uscans._tcp.local. PTR (QM)? _ippusb._tcp.local. PTR (QM)? _scanner._tcp.local. PTR (QM)? _ipp._tcp.local. PTR (QM)? _ipps._tcp.local. PTR (QM)? _printer._tcp.local. PTR (QM)? _pdl-datastream._tcp.local. PTR (QM)? _ptp._tcp.local. (163)
16:18:56.442937 IP6 fe80::10ff:9e5:978:2f7e.5353 > ff02::fb.5353: 0 [10q] PTR (QM)? _privet._tcp.local. PTR (QM)? _uscan._tcp.local. PTR (QM)? _uscans._tcp.local. PTR (QM)? _ippusb._tcp.local. PTR (QM)? _scanner._tcp.local. PTR (QM)? _ipp._tcp.local. PTR (QM)? _ipps._tcp.local. PTR (QM)? _printer._tcp.local. PTR (QM)? _pdl-datastream._tcp.local. PTR (QM)? _ptp._tcp.local. (163)
16:18:57.402921 IP 10.12.3.13.57621 > 10.12.255.255.57621: UDP, length 44
16:19:02.304742 IP 10.12.100.171.44369 > 10.12.19.23.3905: Flags [none], win 1024, length 0
16:19:02.304743 IP 10.12.100.171.44369 > 10.12.19.23.2967: Flags [none], win 1024, length 0
16:19:02.304744 IP 10.12.100.171.44369 > 10.12.19.23.7741: Flags [none], win 1024, length 0
16:19:02.304841 IP 10.12.100.171.44369 > 10.12.19.23.27355: Flags [none], win 1024, length 0
16:19:02.304847 IP 10.12.100.171.44369 > 10.12.19.23.2800: Flags [none], win 1024, length 0
16:19:02.304861 IP 10.12.100.171.44369 > 10.12.19.23.1688: Flags [none], win 1024, length 0
16:19:02.304862 IP 10.12.100.171.44369 > 10.12.19.23.1073: Flags [none], win 1024, length 0
16:19:02.304863 IP 10.12.100.171.44369 > 10.12.19.23.27715: Flags [none], win 1024, length 0
16:19:02.304864 IP 10.12.100.171.44369 > 10.12.19.23.2602: Flags [none], win 1024, length 0
16:19:02.307267 IP 10.12.100.171.44369 > 10.12.19.23.1041: Flags [none], win 1024, length 0
16:19:02.307272 IP 10.12.100.171.44369 > 10.12.19.23.2003: Flags [none], win 1024, length 0
16:19:02.307319 IP 10.12.100.171.44369 > 10.12.19.23.7938: Flags [none], win 1024, length 0
16:19:02.307321 IP 10.12.100.171.44369 > 10.12.19.23.548: Flags [none], win 1024, length 0
16:19:02.307322 IP 10.12.100.171.44369 > 10.12.19.23.14442: Flags [none], win 1024, length 0
16:19:02.307356 IP 10.12.100.171.44369 > 10.12.19.23.5440: Flags [none], win 1024, length 0
16:19:02.307358 IP 10.12.100.171.44369 > 10.12.19.23.2126: Flags [none], win 1024, length 0
16:19:02.307359 IP 10.12.100.171.44369 > 10.12.19.23.1974: Flags [none], win 1024, length 0
16:19:02.307360 IP 10.12.100.171.44369 > 10.12.19.23.5560: Flags [none], win 1024, length 0
16:19:02.307431 IP 10.12.100.171.44369 > 10.12.19.23.4321: Flags [none], win 1024, length 0
16:19:02.307433 IP 10.12.100.171.44369 > 10.12.19.23.2196: Flags [none], win 1024, length 0
16:19:02.307471 IP 10.12.100.171.44369 > 10.12.19.23.2638: Flags [none], win 1024, length 0
16:19:02.307504 IP 10.12.100.171.44369 > 10.12.19.23.32770: Flags [none], win 1024, length 0
16:19:02.307505 IP 10.12.100.171.44369 > 10.12.19.23.1971: Flags [none], win 1024, length 0
16:19:02.307506 IP 10.12.100.171.44369 > 10.12.19.23.8082: Flags [none], win 1024, length 0
16:19:02.307572 IP 10.12.100.171.44369 > 10.12.19.23.2041: Flags [none], win 1024, length 0
16:19:02.307575 IP 10.12.100.171.44369 > 10.12.19.23.8654: Flags [none], win 1024, length 0
16:19:02.307592 IP 10.12.100.171.44369 > 10.12.19.23.1091: Flags [none], win 1024, length 0
16:19:02.307645 IP 10.12.100.171.44369 > 10.12.19.23.52869: Flags [none], win 1024, length 0
16:19:02.307647 IP 10.12.100.171.44369 > 10.12.19.23.2725: Flags [none], win 1024, length 0
16:19:02.310067 IP 10.12.100.171.44369 > 10.12.19.23.700: Flags [none], win 1024, length 0
16:19:02.310072 IP 10.12.100.171.44369 > 10.12.19.23.5959: Flags [none], win 1024, length 0
16:19:02.310073 IP 10.12.100.171.44369 > 10.12.19.23.625: Flags [none], win 1024, length 0
16:19:02.310115 IP 10.12.100.171.44369 > 10.12.19.23.10616: Flags [none], win 1024, length 0
16:19:02.310117 IP 10.12.100.171.44369 > 10.12.19.23.6106: Flags [none], win 1024, length 0
16:19:02.310118 IP 10.12.100.171.44369 > 10.12.19.23.2013: Flags [none], win 1024, length 0
16:19:02.310119 IP 10.12.100.171.44369 > 10.12.19.23.1001: Flags [none], win 1024, length 0
16:19:02.310160 IP 10.12.100.171.44369 > 10.12.19.23.3369: Flags [none], win 1024, length 0
16:19:02.310162 IP 10.12.100.171.44369 > 10.12.19.23.8899: Flags [none], win 1024, length 0
16:19:02.310163 IP 10.12.100.171.44369 > 10.12.19.23.1666: Flags [none], win 1024, length 0
16:19:02.310209 IP 10.12.100.171.44369 > 10.12.19.23.8200: Flags [none], win 1024, length 0
16:19:02.310211 IP 10.12.100.171.44369 > 10.12.19.23.1082: Flags [none], win 1024, length 0
16:19:02.310249 IP 10.12.100.171.44369 > 10.12.19.23.617: Flags [none], win 1024, length 0
16:19:02.310283 IP 10.12.100.171.44369 > 10.12.19.23.264: Flags [none], win 1024, length 0
16:19:02.310284 IP 10.12.100.171.44369 > 10.12.19.23.5222: Flags [none], win 1024, length 0
16:19:02.345154 IP 10.12.100.171.44370 > 10.12.19.23.222: Flags [none], win 1024, length 0
16:19:02.345159 IP 10.12.100.171.44370 > 10.12.19.23.9220: Flags [none], win 1024, length 0
16:19:02.345208 IP 10.12.100.171.44370 > 10.12.19.23.82: Flags [none], win 1024, length 0
16:19:02.345223 IP 10.12.100.171.44370 > 10.12.19.23.1053: Flags [none], win 1024, length 0
16:19:02.345224 IP 10.12.100.171.44370 > 10.12.19.23.1296: Flags [none], win 1024, length 0
16:19:02.348202 IP 10.12.100.171.44369 > 10.12.19.23.50002: Flags [none], win 1024, length 0
16:19:02.350376 IP 10.12.100.171.44370 > 10.12.19.23.30718: Flags [none], win 1024, length 0
16:19:02.350382 IP 10.12.100.171.44370 > 10.12.19.23.8009: Flags [none], win 1024, length 0
16:19:02.350384 IP 10.12.100.171.44370 > 10.12.19.23.179: Flags [none], win 1024, length 0
16:19:02.350459 IP 10.12.100.171.44370 > 10.12.19.23.801: Flags [none], win 1024, length 0
16:19:02.352774 IP 10.12.100.171.44370 > 10.12.19.23.2049: Flags [none], win 1024, length 0
16:19:02.352779 IP 10.12.100.171.44370 > 10.12.19.23.1079: Flags [none], win 1024, length 0
16:19:02.352823 IP 10.12.100.171.44370 > 10.12.19.23.8011: Flags [none], win 1024, length 0
16:19:02.352825 IP 10.12.100.171.44370 > 10.12.19.23.4129: Flags [none], win 1024, length 0
16:19:02.352826 IP 10.12.100.171.44370 > 10.12.19.23.10628: Flags [none], win 1024, length 0
16:19:02.352827 IP 10.12.100.171.44370 > 10.12.19.23.1051: Flags [none], win 1024, length 0
16:19:02.352868 IP 10.12.100.171.44370 > 10.12.19.23.5678: Flags [none], win 1024, length 0
16:19:02.352870 IP 10.12.100.171.44370 > 10.12.19.23.2200: Flags [none], win 1024, length 0
16:19:02.355228 IP 10.12.100.171.44370 > 10.12.19.23.2602: Flags [none], win 1024, length 0
16:19:02.355234 IP 10.12.100.171.44370 > 10.12.19.23.27715: Flags [none], win 1024, length 0
16:19:02.355235 IP 10.12.100.171.44370 > 10.12.19.23.1073: Flags [none], win 1024, length 0
16:19:02.355236 IP 10.12.100.171.44370 > 10.12.19.23.1688: Flags [none], win 1024, length 0
16:19:02.355282 IP 10.12.100.171.44370 > 10.12.19.23.2800: Flags [none], win 1024, length 0
16:19:02.355285 IP 10.12.100.171.44370 > 10.12.19.23.27355: Flags [none], win 1024, length 0
16:19:02.355285 IP 10.12.100.171.44370 > 10.12.19.23.7741: Flags [none], win 1024, length 0
16:19:02.355348 IP 10.12.100.171.44370 > 10.12.19.23.2967: Flags [none], win 1024, length 0
16:19:02.355350 IP 10.12.100.171.44370 > 10.12.19.23.3905: Flags [none], win 1024, length 0
16:19:02.355351 IP 10.12.100.171.44370 > 10.12.19.23.16993: Flags [none], win 1024, length 0
16:19:02.355389 IP 10.12.100.171.44370 > 10.12.19.23.3260: Flags [none], win 1024, length 0
16:19:02.355443 IP 10.12.100.171.44370 > 10.12.19.23.5414: Flags [none], win 1024, length 0
16:19:02.357851 IP 10.12.100.171.44370 > 10.12.19.23.2725: Flags [none], win 1024, length 0
16:19:02.357857 IP 10.12.100.171.44370 > 10.12.19.23.52869: Flags [none], win 1024, length 0
16:19:02.357858 IP 10.12.100.171.44370 > 10.12.19.23.1091: Flags [none], win 1024, length 0
16:19:02.357927 IP 10.12.100.171.44370 > 10.12.19.23.8654: Flags [none], win 1024, length 0
16:19:02.357929 IP 10.12.100.171.44370 > 10.12.19.23.2041: Flags [none], win 1024, length 0
16:19:02.357930 IP 10.12.100.171.44370 > 10.12.19.23.8082: Flags [none], win 1024, length 0
16:19:02.357990 IP 10.12.100.171.44370 > 10.12.19.23.1971: Flags [none], win 1024, length 0
16:19:02.357993 IP 10.12.100.171.44370 > 10.12.19.23.32770: Flags [none], win 1024, length 0
16:19:02.358017 IP 10.12.100.171.44370 > 10.12.19.23.2638: Flags [none], win 1024, length 0
16:19:02.358070 IP 10.12.100.171.44370 > 10.12.19.23.2196: Flags [none], win 1024, length 0
16:19:02.358072 IP 10.12.100.171.44370 > 10.12.19.23.4321: Flags [none], win 1024, length 0
16:19:02.358104 IP 10.12.100.171.44370 > 10.12.19.23.5560: Flags [none], win 1024, length 0
16:19:02.358106 IP 10.12.100.171.44370 > 10.12.19.23.1974: Flags [none], win 1024, length 0
16:19:02.358107 IP 10.12.100.171.44370 > 10.12.19.23.2126: Flags [none], win 1024, length 0
16:19:02.358166 IP 10.12.100.171.44370 > 10.12.19.23.5440: Flags [none], win 1024, length 0
16:19:02.358168 IP 10.12.100.171.44370 > 10.12.19.23.14442: Flags [none], win 1024, length 0
16:19:02.358169 IP 10.12.100.171.44370 > 10.12.19.23.548: Flags [none], win 1024, length 0
16:19:02.358207 IP 10.12.100.171.44370 > 10.12.19.23.7938: Flags [none], win 1024, length 0
16:19:02.358239 IP 10.12.100.171.44370 > 10.12.19.23.2003: Flags [none], win 1024, length 0
16:19:02.358241 IP 10.12.100.171.44370 > 10.12.19.23.1041: Flags [none], win 1024, length 0
16:19:02.360651 IP 10.12.100.171.44370 > 10.12.19.23.5222: Flags [none], win 1024, length 0
16:19:02.360656 IP 10.12.100.171.44370 > 10.12.19.23.264: Flags [none], win 1024, length 0
16:19:02.360658 IP 10.12.100.171.44370 > 10.12.19.23.617: Flags [none], win 1024, length 0
16:19:02.360686 IP 10.12.100.171.44370 > 10.12.19.23.1082: Flags [none], win 1024, length 0
16:19:02.360688 IP 10.12.100.171.44370 > 10.12.19.23.8200: Flags [none], win 1024, length 0
16:19:02.360689 IP 10.12.100.171.44370 > 10.12.19.23.1666: Flags [none], win 1024, length 0
16:19:02.360764 IP 10.12.100.171.44370 > 10.12.19.23.8899: Flags [none], win 1024, length 0
16:19:02.360769 IP 10.12.100.171.44370 > 10.12.19.23.3369: Flags [none], win 1024, length 0
16:19:02.360770 IP 10.12.100.171.44370 > 10.12.19.23.1001: Flags [none], win 1024, length 0
16:19:02.360811 IP 10.12.100.171.44370 > 10.12.19.23.2013: Flags [none], win 1024, length 0
16:19:02.360813 IP 10.12.100.171.44370 > 10.12.19.23.6106: Flags [none], win 1024, length 0
16:19:02.360814 IP 10.12.100.171.44370 > 10.12.19.23.10616: Flags [none], win 1024, length 0
16:19:02.360966 IP 10.12.100.171.44370 > 10.12.19.23.625: Flags [none], win 1024, length 0
16:19:02.361033 IP 10.12.100.171.44370 > 10.12.19.23.5959: Flags [none], win 1024, length 0
16:19:02.361034 IP 10.12.100.171.44370 > 10.12.19.23.700: Flags [none], win 1024, length 0
16:19:02.395474 IP 10.12.100.171.44371 > 10.12.19.23.1296: Flags [none], win 1024, length 0
16:19:02.395492 IP 10.12.100.171.44371 > 10.12.19.23.1053: Flags [none], win 1024, length 0
16:19:02.395539 IP 10.12.100.171.44371 > 10.12.19.23.82: Flags [none], win 1024, length 0
16:19:02.395542 IP 10.12.100.171.44371 > 10.12.19.23.9220: Flags [none], win 1024, length 0
16:19:02.395555 IP 10.12.100.171.44371 > 10.12.19.23.222: Flags [none], win 1024, length 0
16:19:02.398624 IP 10.12.100.171.44370 > 10.12.19.23.50002: Flags [none], win 1024, length 0
16:19:02.401184 IP 10.12.100.171.44371 > 10.12.19.23.801: Flags [none], win 1024, length 0
16:19:02.401190 IP 10.12.100.171.44371 > 10.12.19.23.179: Flags [none], win 1024, length 0
16:19:02.401191 IP 10.12.100.171.44371 > 10.12.19.23.8009: Flags [none], win 1024, length 0
16:19:02.401265 IP 10.12.100.171.44371 > 10.12.19.23.30718: Flags [none], win 1024, length 0
16:19:02.403655 IP 10.12.100.171.44371 > 10.12.19.23.2200: Flags [none], win 1024, length 0
16:19:02.403674 IP 10.12.100.171.44371 > 10.12.19.23.5678: Flags [none], win 1024, length 0
16:19:02.403675 IP 10.12.100.171.44371 > 10.12.19.23.1051: Flags [none], win 1024, length 0
16:19:02.403676 IP 10.12.100.171.44371 > 10.12.19.23.10628: Flags [none], win 1024, length 0
16:19:02.403677 IP 10.12.100.171.44371 > 10.12.19.23.4129: Flags [none], win 1024, length 0
16:19:02.403723 IP 10.12.100.171.44371 > 10.12.19.23.8011: Flags [none], win 1024, length 0
16:19:02.403725 IP 10.12.100.171.44371 > 10.12.19.23.1079: Flags [none], win 1024, length 0
16:19:02.403766 IP 10.12.100.171.44371 > 10.12.19.23.2049: Flags [none], win 1024, length 0
16:19:02.406203 IP 10.12.100.171.44371 > 10.12.19.23.5414: Flags [none], win 1024, length 0
16:19:02.406209 IP 10.12.100.171.44371 > 10.12.19.23.3260: Flags [none], win 1024, length 0
16:19:02.406210 IP 10.12.100.171.44371 > 10.12.19.23.16993: Flags [none], win 1024, length 0
16:19:02.406211 IP 10.12.100.171.44371 > 10.12.19.23.3905: Flags [none], win 1024, length 0
16:19:02.406307 IP 10.12.100.171.44371 > 10.12.19.23.2967: Flags [none], win 1024, length 0
16:19:02.406309 IP 10.12.100.171.44371 > 10.12.19.23.7741: Flags [none], win 1024, length 0
16:19:02.406377 IP 10.12.100.171.44371 > 10.12.19.23.27355: Flags [none], win 1024, length 0
16:19:02.406382 IP 10.12.100.171.44371 > 10.12.19.23.2800: Flags [none], win 1024, length 0
16:19:02.406383 IP 10.12.100.171.44371 > 10.12.19.23.1688: Flags [none], win 1024, length 0
16:19:02.406421 IP 10.12.100.171.44371 > 10.12.19.23.1073: Flags [none], win 1024, length 0
16:19:02.406423 IP 10.12.100.171.44371 > 10.12.19.23.27715: Flags [none], win 1024, length 0
16:19:02.406424 IP 10.12.100.171.44371 > 10.12.19.23.2602: Flags [none], win 1024, length 0
16:19:02.408709 IP 10.12.100.171.44371 > 10.12.19.23.1041: Flags [none], win 1024, length 0
16:19:02.408716 IP 10.12.100.171.44371 > 10.12.19.23.2003: Flags [none], win 1024, length 0
16:19:02.408717 IP 10.12.100.171.44371 > 10.12.19.23.7938: Flags [none], win 1024, length 0
16:19:02.408718 IP 10.12.100.171.44371 > 10.12.19.23.548: Flags [none], win 1024, length 0
16:19:02.408769 IP 10.12.100.171.44371 > 10.12.19.23.14442: Flags [none], win 1024, length 0
16:19:02.408818 IP 10.12.100.171.44371 > 10.12.19.23.5440: Flags [none], win 1024, length 0
16:19:02.408820 IP 10.12.100.171.44371 > 10.12.19.23.2126: Flags [none], win 1024, length 0
16:19:02.408821 IP 10.12.100.171.44371 > 10.12.19.23.1974: Flags [none], win 1024, length 0
16:19:02.408892 IP 10.12.100.171.44371 > 10.12.19.23.5560: Flags [none], win 1024, length 0
16:19:02.408894 IP 10.12.100.171.44371 > 10.12.19.23.4321: Flags [none], win 1024, length 0
16:19:02.408961 IP 10.12.100.171.44371 > 10.12.19.23.2196: Flags [none], win 1024, length 0
16:19:02.409029 IP 10.12.100.171.44371 > 10.12.19.23.2638: Flags [none], win 1024, length 0
16:19:02.409031 IP 10.12.100.171.44371 > 10.12.19.23.32770: Flags [none], win 1024, length 0
16:19:02.409071 IP 10.12.100.171.44371 > 10.12.19.23.1971: Flags [none], win 1024, length 0
16:19:02.409073 IP 10.12.100.171.44371 > 10.12.19.23.8082: Flags [none], win 1024, length 0
16:19:02.409074 IP 10.12.100.171.44371 > 10.12.19.23.2041: Flags [none], win 1024, length 0
16:19:02.409147 IP 10.12.100.171.44371 > 10.12.19.23.8654: Flags [none], win 1024, length 0
16:19:02.409149 IP 10.12.100.171.44371 > 10.12.19.23.1091: Flags [none], win 1024, length 0
16:19:02.409149 IP 10.12.100.171.44371 > 10.12.19.23.52869: Flags [none], win 1024, length 0
16:19:02.409215 IP 10.12.100.171.44371 > 10.12.19.23.2725: Flags [none], win 1024, length 0
16:19:02.411509 IP 10.12.100.171.44371 > 10.12.19.23.700: Flags [none], win 1024, length 0
16:19:02.411516 IP 10.12.100.171.44371 > 10.12.19.23.5959: Flags [none], win 1024, length 0
16:19:02.411517 IP 10.12.100.171.44371 > 10.12.19.23.625: Flags [none], win 1024, length 0
16:19:02.411518 IP 10.12.100.171.44371 > 10.12.19.23.10616: Flags [none], win 1024, length 0
16:19:02.411519 IP 10.12.100.171.44371 > 10.12.19.23.6106: Flags [none], win 1024, length 0
16:19:02.411595 IP 10.12.100.171.44371 > 10.12.19.23.2013: Flags [none], win 1024, length 0
16:19:02.411597 IP 10.12.100.171.44371 > 10.12.19.23.1001: Flags [none], win 1024, length 0
16:19:02.411598 IP 10.12.100.171.44371 > 10.12.19.23.3369: Flags [none], win 1024, length 0
16:19:02.411666 IP 10.12.100.171.44371 > 10.12.19.23.8899: Flags [none], win 1024, length 0
16:19:02.411668 IP 10.12.100.171.44371 > 10.12.19.23.1666: Flags [none], win 1024, length 0
16:19:02.411717 IP 10.12.100.171.44371 > 10.12.19.23.8200: Flags [none], win 1024, length 0
16:19:02.411719 IP 10.12.100.171.44371 > 10.12.19.23.1082: Flags [none], win 1024, length 0
16:19:02.411786 IP 10.12.100.171.44371 > 10.12.19.23.617: Flags [none], win 1024, length 0
16:19:02.411839 IP 10.12.100.171.44371 > 10.12.19.23.264: Flags [none], win 1024, length 0
16:19:02.411841 IP 10.12.100.171.44371 > 10.12.19.23.5222: Flags [none], win 1024, length 0
16:19:02.445749 IP 10.12.100.171.44369 > 10.12.19.23.2190: Flags [none], win 1024, length 0
16:19:02.445787 IP 10.12.100.171.44369 > 10.12.19.23.6699: Flags [none], win 1024, length 0
16:19:02.445788 IP 10.12.100.171.44369 > 10.12.19.23.4224: Flags [none], win 1024, length 0
16:19:02.445789 IP 10.12.100.171.44369 > 10.12.19.23.2222: Flags [none], win 1024, length 0
16:19:02.445858 IP 10.12.100.171.44369 > 10.12.19.23.1761: Flags [none], win 1024, length 0
16:19:02.448914 IP 10.12.100.171.44371 > 10.12.19.23.50002: Flags [none], win 1024, length 0
16:19:02.451460 IP 10.12.100.171.44369 > 10.12.19.23.903: Flags [none], win 1024, length 0
16:19:02.451465 IP 10.12.100.171.44369 > 10.12.19.23.2033: Flags [none], win 1024, length 0
16:19:02.451466 IP 10.12.100.171.44369 > 10.12.19.23.2010: Flags [none], win 1024, length 0
16:19:02.451467 IP 10.12.100.171.44369 > 10.12.19.23.8180: Flags [none], win 1024, length 0
16:19:02.454017 IP 10.12.100.171.44369 > 10.12.19.23.9103: Flags [none], win 1024, length 0
16:19:02.454022 IP 10.12.100.171.44369 > 10.12.19.23.18101: Flags [none], win 1024, length 0
16:19:02.454023 IP 10.12.100.171.44369 > 10.12.19.23.4446: Flags [none], win 1024, length 0
16:19:02.454112 IP 10.12.100.171.44369 > 10.12.19.23.51493: Flags [none], win 1024, length 0
16:19:02.454116 IP 10.12.100.171.44369 > 10.12.19.23.1052: Flags [none], win 1024, length 0
16:19:02.454117 IP 10.12.100.171.44369 > 10.12.19.23.7920: Flags [none], win 1024, length 0
16:19:02.454118 IP 10.12.100.171.44369 > 10.12.19.23.1935: Flags [none], win 1024, length 0
16:19:02.454183 IP 10.12.100.171.44369 > 10.12.19.23.5269: Flags [none], win 1024, length 0
16:19:02.456579 IP 10.12.100.171.44369 > 10.12.19.23.48080: Flags [none], win 1024, length 0
16:19:02.456584 IP 10.12.100.171.44369 > 10.12.19.23.5911: Flags [none], win 1024, length 0
16:19:02.456585 IP 10.12.100.171.44369 > 10.12.19.23.1166: Flags [none], win 1024, length 0
16:19:02.456586 IP 10.12.100.171.44369 > 10.12.19.23.2394: Flags [none], win 1024, length 0
16:19:02.456587 IP 10.12.100.171.44369 > 10.12.19.23.1533: Flags [none], win 1024, length 0
16:19:02.456632 IP 10.12.100.171.44369 > 10.12.19.23.901: Flags [none], win 1024, length 0
16:19:02.456634 IP 10.12.100.171.44369 > 10.12.19.23.2005: Flags [none], win 1024, length 0
16:19:02.456673 IP 10.12.100.171.44369 > 10.12.19.23.5080: Flags [none], win 1024, length 0
16:19:02.456698 IP 10.12.100.171.44369 > 10.12.19.23.50636: Flags [none], win 1024, length 0
16:19:02.456700 IP 10.12.100.171.44369 > 10.12.19.23.9002: Flags [none], win 1024, length 0
16:19:02.456701 IP 10.12.100.171.44369 > 10.12.19.23.8083: Flags [none], win 1024, length 0
16:19:02.456725 IP 10.12.100.171.44369 > 10.12.19.23.15003: Flags [none], win 1024, length 0
16:19:02.459043 IP 10.12.100.171.44369 > 10.12.19.23.8300: Flags [none], win 1024, length 0
16:19:02.459049 IP 10.12.100.171.44369 > 10.12.19.23.1033: Flags [none], win 1024, length 0
16:19:02.459051 IP 10.12.100.171.44369 > 10.12.19.23.2030: Flags [none], win 1024, length 0
16:19:02.459052 IP 10.12.100.171.44369 > 10.12.19.23.1198: Flags [none], win 1024, length 0
16:19:02.459052 IP 10.12.100.171.44369 > 10.12.19.23.3390: Flags [none], win 1024, length 0
16:19:02.459101 IP 10.12.100.171.44369 > 10.12.19.23.6112: Flags [none], win 1024, length 0
16:19:02.459103 IP 10.12.100.171.44369 > 10.12.19.23.26: Flags [none], win 1024, length 0
16:19:02.459104 IP 10.12.100.171.44369 > 10.12.19.23.12174: Flags [none], win 1024, length 0
16:19:02.459167 IP 10.12.100.171.44369 > 10.12.19.23.44176: Flags [none], win 1024, length 0
16:19:02.459169 IP 10.12.100.171.44369 > 10.12.19.23.1658: Flags [none], win 1024, length 0
16:19:02.459170 IP 10.12.100.171.44369 > 10.12.19.23.7100: Flags [none], win 1024, length 0
16:19:02.461614 IP 10.12.100.171.44369 > 10.12.19.23.5054: Flags [none], win 1024, length 0
16:19:02.461619 IP 10.12.100.171.44369 > 10.12.19.23.4445: Flags [none], win 1024, length 0
16:19:02.461620 IP 10.12.100.171.44369 > 10.12.19.23.458: Flags [none], win 1024, length 0
16:19:02.461621 IP 10.12.100.171.44369 > 10.12.19.23.3998: Flags [none], win 1024, length 0
16:19:02.461669 IP 10.12.100.171.44369 > 10.12.19.23.44442: Flags [none], win 1024, length 0
16:19:02.461671 IP 10.12.100.171.44369 > 10.12.19.23.1755: Flags [none], win 1024, length 0
16:19:02.461672 IP 10.12.100.171.44369 > 10.12.19.23.27000: Flags [none], win 1024, length 0
16:19:02.461741 IP 10.12.100.171.44369 > 10.12.19.23.5679: Flags [none], win 1024, length 0
16:19:02.461743 IP 10.12.100.171.44369 > 10.12.19.23.5004: Flags [none], win 1024, length 0
16:19:02.461744 IP 10.12.100.171.44369 > 10.12.19.23.6646: Flags [none], win 1024, length 0
16:19:02.461745 IP 10.12.100.171.44369 > 10.12.19.23.6567: Flags [none], win 1024, length 0
16:19:02.461805 IP 10.12.100.171.44369 > 10.12.19.23.636: Flags [none], win 1024, length 0
16:19:02.461807 IP 10.12.100.171.44369 > 10.12.19.23.4045: Flags [none], win 1024, length 0
16:19:02.464054 IP 10.12.100.171.44369 > 10.12.19.23.6502: Flags [none], win 1024, length 0
16:19:02.464072 IP 10.12.100.171.44369 > 10.12.19.23.5001: Flags [none], win 1024, length 0
16:19:02.464073 IP 10.12.100.171.44369 > 10.12.19.23.1061: Flags [none], win 1024, length 0
16:19:02.464074 IP 10.12.100.171.44369 > 10.12.19.23.9081: Flags [none], win 1024, length 0
16:19:02.464074 IP 10.12.100.171.44369 > 10.12.19.23.10002: Flags [none], win 1024, length 0
16:19:02.464120 IP 10.12.100.171.44369 > 10.12.19.23.9898: Flags [none], win 1024, length 0
16:19:02.464122 IP 10.12.100.171.44369 > 10.12.19.23.7201: Flags [none], win 1024, length 0
16:19:02.464123 IP 10.12.100.171.44369 > 10.12.19.23.1864: Flags [none], win 1024, length 0
16:19:02.464169 IP 10.12.100.171.44369 > 10.12.19.23.9415: Flags [none], win 1024, length 0
16:19:02.464171 IP 10.12.100.171.44369 > 10.12.19.23.5550: Flags [none], win 1024, length 0
16:19:02.464209 IP 10.12.100.171.44369 > 10.12.19.23.10004: Flags [none], win 1024, length 0
16:19:02.496082 IP 10.12.100.171.44370 > 10.12.19.23.1761: Flags [none], win 1024, length 0
16:19:02.496087 IP 10.12.100.171.44370 > 10.12.19.23.2222: Flags [none], win 1024, length 0
16:19:02.496088 IP 10.12.100.171.44370 > 10.12.19.23.4224: Flags [none], win 1024, length 0
16:19:02.496089 IP 10.12.100.171.44370 > 10.12.19.23.6699: Flags [none], win 1024, length 0
16:19:02.496090 IP 10.12.100.171.44370 > 10.12.19.23.2190: Flags [none], win 1024, length 0
16:19:02.499541 IP 10.12.100.171.44369 > 10.12.19.23.311: Flags [none], win 1024, length 0
16:19:02.501927 IP 10.12.100.171.44370 > 10.12.19.23.8180: Flags [none], win 1024, length 0
16:19:02.501934 IP 10.12.100.171.44370 > 10.12.19.23.2010: Flags [none], win 1024, length 0
16:19:02.502009 IP 10.12.100.171.44370 > 10.12.19.23.2033: Flags [none], win 1024, length 0
16:19:02.502089 IP 10.12.100.171.44370 > 10.12.19.23.903: Flags [none], win 1024, length 0
16:19:02.504480 IP 10.12.100.171.44370 > 10.12.19.23.5269: Flags [none], win 1024, length 0
16:19:02.504500 IP 10.12.100.171.44370 > 10.12.19.23.1935: Flags [none], win 1024, length 0
16:19:02.504501 IP 10.12.100.171.44370 > 10.12.19.23.7920: Flags [none], win 1024, length 0
16:19:02.504502 IP 10.12.100.171.44370 > 10.12.19.23.1052: Flags [none], win 1024, length 0
16:19:02.504549 IP 10.12.100.171.44370 > 10.12.19.23.51493: Flags [none], win 1024, length 0
16:19:02.504551 IP 10.12.100.171.44370 > 10.12.19.23.4446: Flags [none], win 1024, length 0
16:19:02.504552 IP 10.12.100.171.44370 > 10.12.19.23.18101: Flags [none], win 1024, length 0
16:19:02.504587 IP 10.12.100.171.44370 > 10.12.19.23.9103: Flags [none], win 1024, length 0
16:19:02.506953 IP 10.12.100.171.44370 > 10.12.19.23.15003: Flags [none], win 1024, length 0
16:19:02.506959 IP 10.12.100.171.44370 > 10.12.19.23.8083: Flags [none], win 1024, length 0
16:19:02.506960 IP 10.12.100.171.44370 > 10.12.19.23.9002: Flags [none], win 1024, length 0
16:19:02.507030 IP 10.12.100.171.44370 > 10.12.19.23.50636: Flags [none], win 1024, length 0
16:19:02.507032 IP 10.12.100.171.44370 > 10.12.19.23.5080: Flags [none], win 1024, length 0
16:19:02.507091 IP 10.12.100.171.44370 > 10.12.19.23.2005: Flags [none], win 1024, length 0
16:19:02.507093 IP 10.12.100.171.44370 > 10.12.19.23.901: Flags [none], win 1024, length 0
